userid,gender,age,ope,con,ext,agr,neu
e6150a86b28ca068c0a83169e5a2022b,1,25,0.52,0.39,-0.21,-0.59,-0.57
a147f4fabc42d54bd9efc2c450514c7a,1,24,-0.78,0.39,1.86,0.41,0.3
1193ec93c4d1026dbcee71334b0fdef8,1,52,0.79,0.45,-1.39,0.66,0.42
1c5fb462942ab6b6d6787b1675d05b89,0,20,-0.04,-0.27,-0.27,0.82,-1.32
f4eb8296e9faa127478cebe4cecda104,1,23,-0.04,0.02,-2.09,-1.26,1.42
d0f13aa1d8611f68d81901696588b64f,0,24,-0.5,-0.72,-1.21,-0.34,-0.38
284a69e1c3fa5cfa441ed1c23205641d,1,22,0.98,0.32,-1.27,1.74,0.24
b7447fbc6f5b5691c6e8da3940ead96b,0,26,-0.22,-0.05,-1.89,1.07,-1.32
3b54c5e09f94df042f5dd6a201af3c7a,1,22,0.61,0.99,-1.46,-1.18,1.61
a504bfd98bdc8e7a61edcfe8c4e2a801,0,26,-1.33,-0.2,-0.21,-0.68,0.67
69bb702f94842b2c94fb742318358935,1,23,-0.59,0.99,1.39,0.57,-0.51
9fcd32184ecb7ca3fb2493b5cf682f8e,1,29,1.72,1.58,1.73,1.49,-1.13
13c2f25da2049e5945a468052e4c1a1c,1,21,-0.87,0.99,0.29,-0.43,0.55
02b60f7ed635f633bbdfd4c1c7409c42,1,22,1.44,-0.05,-0.27,0.39,-0.63
0f8e6a5239ac75a2a33991098da4709a,1,20,-0.31,-1.65,1.17,1.16,0.05
3183ce2e73848e601dcb1e0bd86f1d2f,1,24,0.33,0.17,-0.33,0.82,-0.57
13621033b448a6cca1f4d1c4a4bbffba,1,22,0.42,1.8,1.42,0.66,-1.26
fecda5ce99838b61e2b88a43cd242400,1,25,0.42,-1.1,0.11,0.49,-0.45
20b291c32031e486748b10e0208030be,0,21,-0.5,0.39,0.17,-0.18,0.05
9001c737a1d6cad03ad38c3c10387e9c,1,23,0.98,-1.01,-1.27,1.66,-0.2
f47f283d23fae2090826491f422f9fb7,0,22,-0.41,-1.23,-0.21,-1.01,0.61
a52cf6c4a197683daff2928fd0f4f9df,1,22,0.98,1.13,-1.21,-2.51,2.29
50319b9d600f5e8b12d5c0a035c18112,0,25,1.07,-0.35,0.98,-3.34,0.11
6ce42a44be75eb37e95e711d56c0eab8,0,24,0.42,-0.86,-0.14,-0.26,-0.32
95f31e3f950fe61e87882004793566b5,1,21,0.98,-1.53,0.61,-0.18,0.99
7b0d825445ac43275ba4f8ce14e1ed5c,1,24,-0.81,-1.1,-0.71,0.37,1.36
b098751a12faac17a211bbcacb034f13,0,22,-1.11,-0.86,-1.02,0.66,0.49
074dc5317dcad36c0e0e0a29c1e105c6,1,30,1.07,1.95,-0.21,0.74,0.18
942129f3d299b8e8654c1f11bb04d5af,0,28,1.26,1.43,0.48,0.49,-0.75
b66b37bd5e16a52afa060088675ff989,1,22,-1.33,-1.16,-0.96,-1.43,1.17
7b4ce0beb0329737e2a65c1bfa0a5818,1,22,0.52,0.47,0.21,0.82,-0.7
22f15a506117daf205654a0e9957f4f2,1,22,-1.24,-0.05,-0.08,0.49,0.36
f75d9f674d2c045295d49ee7c5b62dce,0,24,0.33,1.36,1.11,0.91,-1.01
c50774519be1f63c442ced79c42fa84f,1,32,0.24,0.91,0.36,0.99,-0.2
7fa443329d39e26f90b8861fea6d5f0b,1,24,1.53,-0.57,-0.46,-0.18,0.11
620155906bf5497fa39e45156741310c,1,55,1.53,-0.86,0.29,-1.09,1.61
fd6ff27f1b1fa92a502e802e5d20ca96,1,24,-1.24,-0.42,-1.64,-0.59,0.11
bf7d1ce8824b8aaea7ce4e71d76839b6,1,20,0.15,-1.68,-1.14,0.24,0.86
f70dd172d1a8b052430af66d116c5f8d,0,23,-0.41,-1.96,0.23,0.32,1.05
52a9a28e45ccfd77c30278cd1bf4f358,1,30,0.79,0.69,-0.08,0.07,0.61
e5c2eb4620b1a856dde6ac4114099c55,1,28,0.05,0.32,-0.33,-0.68,0.95
85957dffd0aa2465acd7cf7b10958707,1,21,0.05,-0.79,0.81,-0.43,0.3
0a1bedafa3f0c5d4b9edcaab3b8291bd,0,23,-1.15,-0.2,-0.89,0.32,1.36
224eebf516058acd8a2b563a272ec9e4,0,26,-0.31,-0.42,-0.27,-0.09,-1.02
4ec5e9daeeef4293a9707e54d43c4570,1,28,-0.13,0.19,-0.58,1.16,-0.82
9504dafaba40702cd047f94871b6af59,1,37,0.79,1.43,0.86,0.99,-0.88
bca79c8c6b636cb935af4ece3268ef13,0,40,0.42,1.8,-0.44,0.57,-0.04
1093924c5682289412b67ee8e340d2ad,0,27,1.72,0.54,0.79,0.41,-0.14
18ff143e619a9960940d96d87dcaadb5,0,25,0.54,-0.86,0.67,-0.01,-1.19
1fa1aa8ef807088dfcf2ffe63e881844,0,23,-0.41,0.62,0.73,-0.13,-1.32
05bb2a33f353adbab27d92ddf16a7e8d,0,30,-0.68,-0.12,-0.58,0.66,-0.2
0e21bc0ee66db1717ed742ca40cc01b4,1,27,-0.87,0.47,-1.58,-0.26,1.61
2ea9c197e86e79252a6ae7f91e6a8af0,0,24,-0.59,-0.86,-1.27,-0.76,-0.82
1643a5198cfaff88b4d9445342ec9550,1,22,-0.04,-0.79,-0.52,-0.59,1.36
b7fe568de4e2ea7f1e3c829740fa0079,0,23,-1.42,0.99,-1.08,-0.18,0.24
f56752bea0a458895ba0b361057bf63a,1,27,1.16,0.84,1.73,1.9,-1.32
e28a866929c1a0d7873fe87608ac1bb3,1,20,0.05,-1.01,1.17,0.74,-1.02
90fb68e2e4718e1239965e7e7d0f7fe7,0,31,0.61,0.25,-1.08,0.74,-0.82
adcdee30c1ae1cb29de8ae1b4853ebf7,1,26,1.35,0.17,1.67,1.82,-0.76
1a6d85a128a9285b2c206b1ab5fef0d2,0,22,0.15,-1.01,-0.02,-0.01,-0.63
a9f0ea475d04a843daa93414dba601dc,0,22,0.7,0.32,0.17,-1.67,0.92
19e3e03e589db2f5ed0c0697e3be9ab7,1,22,0.61,-0.94,-0.46,0.49,0.18
f804cf84339decdcebde12ddcfc0c717,1,26,0.33,0.17,-0.58,0.99,0.55
7128d0ac76a05963f8ad6173ba984045,0,26,0.7,-1.09,-1.77,-1.92,1.05
8d62f9410bae0aa9f31c375f03385efb,0,24,-0.31,-0.49,-1.21,0.91,-1.69
8a57491637dc1e5a04952794ae8a28cf,1,23,-0.5,0.76,-0.02,1.57,-0.57
4dc09fa5109697cb43a80015b7c44a22,0,40,1.53,-0.12,0.92,-1.01,-0.63
aa90010427acc3ef92e8184f43bcc2c9,0,22,-0.13,-0.35,-0.52,-0.76,-0.01
8bd0107e132eaf00d1c05e3dc466109a,1,21,0.79,-0.72,-0.33,-0.26,1.79
8d1f1b68b607367e6635ddbcecf84dbd,0,23,-1.7,-1.53,0.11,-1.51,-1.19
b6b7ce7cff5f7c297aae10ed8a5cac88,0,37,0.7,-1.01,0.36,0.49,-0.45
7fe79116e1554b2f90e8417230c70b0d,0,25,1.81,0.17,-1.43,0.74,0.55
83b49498811b5ad184ed39966c32e161,1,23,0.52,-1.82,0.61,0.24,0.49
48543749cc2508ae340ed538e80c3748,1,24,0.17,-0.57,0.67,-2.86,2.13
512e2dd70c9dcc1dbe9cdb77f8dd9f34,1,25,-0.31,-0.79,1.04,0.91,-1.32
f82a6a71075646f1cd8d63dde6e84274,0,20,1.07,-1.23,-0.08,-1.67,1.11
972969df02fff083c851056621d050ef,0,21,-0.13,-0.35,0.92,0.32,0.05
abef258496da49238df10b1b66516225,1,18,-0.59,1.43,1.04,0.74,-0.82
ec8f396f6abe7aca58bfa8a43d6f5a7a,1,20,-0.96,0.1,-0.71,0.41,-0.2
d269fb754baa3fc4e605a6e1637d869d,1,32,0.61,-2.19,-2.02,0.24,1.92
afce5fbb60dff00e8690ca398f5d85e3,0,21,-0.87,-1.68,-0.96,-2.51,0.8
3c85d24dc63affccf5cf42e8198552fd,1,24,1.53,-0.27,-1.83,0.07,-1.82
9acca43f744f3f64ffaf81b160887eec,0,23,1.26,0.19,1.29,-0.39,-0.32
61b634fe92411867d5f225a8328cba03,0,22,-2.53,-2.34,-2.58,-2.17,1.67
683ef6831329c13d06d0c3edd25bee48,0,26,-0.59,-0.05,-1.46,0.41,-0.45
4ed5d2eb8cd40ab3775ce7a273a40d8c,1,27,1.35,-0.05,0.42,0.66,-0.82
07bac2e6e6226a35a33bedad0c748ddb,1,27,1.26,0.02,-0.96,0.24,1.11
cd33f9ef7df91affab57ef9c12f7a120,0,26,0.05,-0.27,-0.96,1.16,1.61
5cd5958f9374d8fd44ccb32d925b385d,1,23,0.42,1.06,0.48,0.74,-0.63
85f8305c6e1e172eff5fc08549a79192,1,63,-0.96,0.02,-0.84,0.99,0.8
e75d37a56b23ad48e4f9511dcbdab15e,1,47,-1.33,-1.45,0.11,0.99,2.11
46496cdd30f1616d4af2cc4fb8924ca2,0,25,0.61,0.69,-0.58,0.82,-0.38
1da889127b576b7f12b9d6b75c695389,0,27,-0.41,0.54,-0.21,0.91,0.36
7238041166fa25079befa0877e841a0f,1,34,1.07,-0.79,-1.14,0.32,1.55
def3bfa818fca82540020a0e1d391a6a,1,21,-0.13,0.69,0.17,0.57,0.92
c7704bd59d3f10e32d9b7c2852f7234a,0,23,0.89,-1.31,0.04,-0.84,0.24
20953b2a2907350e31cd7afe2b84b6fe,0,21,1.26,-1.6,0.92,0.57,-1.38
bc612fee7788d9519cb139dc082905ef,0,34,-1.15,0.25,0.48,-1.19,-0.3
c15b0cc5a922c944c38996c71ff385b4,0,26,0.89,0.84,-0.71,-0.59,-0.75
9ddb57b3c903ccad980944896f301b6c,0,21,0.52,-0.64,0.98,-0.93,-0.82
c78140b279bd4b0f8301851ee96cad24,0,22,1.53,0.47,1.11,0.24,-0.2
f9b7206d211aa92469f84494f82e32dd,0,25,-0.31,1.28,-1.52,-0.84,-0.94
f1466bb48e34ce81f77c54ee517577f2,0,24,-0.68,0.25,-0.33,0.41,-0.57
0d36791b9a75fa6095c4d5da2d554e5d,0,24,-0.68,-1.45,-0.96,0.32,-0.51
5f26e08b064fcd30d4fefdd1835198cd,1,28,0.33,0.47,0.48,0.74,-0.45
a8df1965c1e36b6e5a5ec0a3b6953872,0,20,-1.7,-0.79,-0.02,0.32,1.23
12f6bd743294355448c2774023ce04a6,0,22,0.61,0.39,1.42,1.24,-0.63
fae165b3cea837301aeb68cc232be410,0,22,-0.87,0.84,0.23,-2.09,-1.07
76146ba4723b09128391837a1ed7ab77,1,31,0.05,-0.2,-2.21,1.32,-0.2
e5fb1d5c55ae19874fbafc097d98d85d,1,26,-1.79,-1.23,-0.46,0.57,1.05
bef1e8a5f73e9489cfe3c33079b93c88,0,21,1.81,-0.48,1.42,0.49,0.74
cce581577ed09731bf719d88170ae22a,1,31,0.98,0.91,-1.33,-0.01,-0.2
25a811c6967ed552af4d5849ea768ba8,1,21,-0.24,0.25,-0.72,-1.34,0.1
021fed29a5f7b90fc59cc84db6d562be,0,26,-0.31,-0.42,0.86,-1.01,-1.26
0321017c40cc261a95576ee9d18a5a33,1,21,0.42,-0.42,0.23,0.91,0.11
d8b7dee3b5fcd71e6d52cc38a69736ae,0,21,1.35,0.02,-0.33,-0.51,1.67
32ee45712a1310ca98d0c6daa10008fd,1,31,-1.05,-0.27,0.36,-0.68,1.79
bb262fbb40ed209960984151f8ff8f49,1,28,-0.22,-0.35,0.79,0.57,0.05
c8760ddb34985a0c548ed21d075e8648,0,26,0.74,0.91,-0.14,0.57,-1.5
4f1dad3a26c87169225838a547e9f9f1,0,20,-1.15,-1.09,-0.08,0.24,-0.76
8afdfcd0f953c6582d96bb489f2b3f76,1,23,-1.15,-0.27,-0.02,-2.09,1.3
3f7be8991851d440b6310bf71c8239ec,0,22,1.44,-0.42,0.86,-0.26,-0.51
3e5c518f0cf6e5d894eb5f16ae3b04ce,1,38,-0.87,0.02,-0.21,0.32,0.99
a143d8ec021d85f452577fb6e8a07792,0,35,-0.68,-1.6,0.93,-1.26,-0.45
47dcd52908d32a0287b40159e25689fb,1,23,0.15,-1.6,-0.27,0.66,0.89
c274505ebfbd8de9d24bd41fe4cef8f8,0,20,-0.78,0.47,-0.71,0.91,-0.88
0ce540d5e088c5ba4b8165f3a42af6ef,0,27,0.15,-1.31,0.36,-2.51,1.86
dde6e2aed02833a6022652070cb0e0ad,1,23,-1.15,1.43,-1.46,0.07,0.04
9c4e88a289828b971f200b90ebf41041,1,24,0.33,-1.09,-0.33,0.16,1.17
579907ed482427fdbe43826e899c015a,1,20,0.61,-0.64,0.98,0.16,-0.51
912eeb4016eedb824212d899950cb4e6,1,25,1.53,0.39,0.11,1.16,-0.32
f5f0486fcbac992983d3296e2fff007f,1,25,0.15,-0.64,-2.08,0.82,1.48
c470bf95d9db61c75710f128b19cf40c,1,20,-1.61,-1.38,-0.39,-0.51,0.36
b69a43941899a0432983a8c50331f4cb,1,29,0.15,0.76,-0.77,-1.59,1.05
7b90872421891d4cd72db89be29d137f,1,22,-1.7,0.69,-0.89,-0.68,-0.36
1c53caf30bc1f7355dddbce84c0f8fe9,1,25,-1.5,-0.64,-0.64,-1.09,1.53
6a208ad5dcbe3806e6c6cf84f7e8f455,1,34,1.26,0.6,1.42,-0.68,0.04
292283baab92d1fa8cfe74b83ed3e010,0,25,1.44,0.02,0.73,0.57,-0.76
0454f816cefa142c571d61da8c031404,1,20,-1.61,-0.14,0.67,-0.43,0.24
cf74be9e451d1dc93377f14888ef4401,1,24,1.63,0.54,0.98,-0.59,1.36
5b03b442d685f67c0c2bb8ee46534ab0,1,56,-1.98,-1.75,-1.96,-1.51,1.48
ff4530fda58d71ed8e7aad409b938c42,0,23,-0.96,1.21,0.48,-0.76,-0.68
d1c1125bc1ab994c0a6d027ff77cc30f,0,24,0.79,0.39,0.17,-0.59,1.48
03147a6aab9d43af3e11e64832aa68d2,0,24,-0.5,-1.38,-0.14,-3.09,0.74
41c2a80bceb78eb3b09b65706e132822,0,32,0.15,0.47,-0.33,-0.93,-0.94
7c7eb3d4b929617b058c988205c65aba,1,26,-0.13,-0.12,-0.71,-0.34,1.11
db812048046bb567ee705d6dd241c07c,0,20,0.42,-0.94,0.61,-0.76,1.42
ee858697f669bfe5469f8eac2f13e21b,1,24,-1.05,0.54,-0.46,0.57,-0.57
54694bffdba714e4046c731162333d90,1,22,-0.04,1.8,0.42,0.24,-0.14
068bb5199781eba5f17776895865ec89,1,22,-0.41,1.46,1.04,0.66,-1.26
1e03e09621484a56f9bd744272f1d340,1,22,0.79,0.62,0.86,0.82,0.18
7d3e6aa6b803f5551af9c4ab1f529718,0,25,-0.78,0.84,0.73,-0.18,-0.01
782a9749e6d45e118a05e1e80f162c61,1,24,-1.15,0.17,-0.02,1.16,-0.63
4cb0d77266a506e37db2828bbe507cf4,1,23,-0.13,0.54,-1.02,-0.34,-0.38
6475bac7430498cceb331ff32d7f763b,0,23,-1.98,1.65,-2.21,-1.94,-0.7
422c0cece28c1d8356b74dd04bf0e8a3,0,23,0.79,-1.45,0.17,1.16,1.11
dc16f6fa12e898d05684683e4098bb07,0,25,-0.13,0.17,0.42,1.9,-1.69
2e2ae573f72dc1bc55697110b73fa9fc,1,22,0.05,-0.12,0.86,-0.68,-0.32
e4c3b85624bfd30065ad5511edc36ca3,1,22,-0.22,0.47,-0.14,1.07,-0.26
6f53b9f64d6c1f5f23bb69175d7e83b3,0,25,0.89,-0.86,0.61,0.04,-0.07
5f6d8b944a30e304cab7f7606deef72b,0,30,0.98,-0.57,0.36,1.07,-0.57
386ac98d245c753e7415bc071ed0d5b5,1,27,-0.41,-0.27,-0.52,0.49,-1.13
095d3fa75aa4ab7b7489e704c0f117c2,0,22,0.98,0.47,-0.46,-0.68,1.05
48bcce27aa7a3eaf1298abcb8a9edd44,1,23,1.26,-0.94,1.17,0.66,-0.82
18e2861552c83d96aa66b478928bd858,1,31,0.15,-0.57,0.23,0.57,1.11
8030eff3577f58370fb2b005253d345c,1,25,0.79,0.17,-0.52,-0.09,1.23
0ecaab47089fa475b326f753538ae68c,1,23,-0.96,0.47,0.86,0.32,-0.82
9d5de42d7a0887314edd1f35d634e898,1,28,1.44,0.02,-0.96,0.66,0.67
986467bb472690dd6aa3c6caeaa1af3b,1,24,0.61,1.72,0.17,0.57,-0.26
a8bde16e905dba32a454ff41d9e7638f,0,22,-0.68,-0.86,-0.02,0.82,0.42
2688f1a0e89a63dd60813a76b90aa06a,0,24,-0.68,-0.12,-1.21,0.49,0.24
eaa7a50e1d6b2c05db38c5678fe2c790,0,24,0.42,-1.23,1.17,-1.09,-0.38
1c35ecaa9e3a3d076bacf420d1cfdeb5,0,34,0.42,-1.97,-1.02,-0.51,2.67
2c7b45e1c62427318fec5bb7161a8157,0,24,0.15,1.06,-0.83,1.07,-0.38
3467accaff25c823613633edc4d57748,1,21,1.07,1.5,-1.14,0.07,-0.45
91eee6ac578ad62258e568d99ae9e1c9,1,20,0.52,-0.35,-1.46,0.07,0.76
977987aef85798d65f72c10809a2002b,0,25,-0.5,-1.09,0.17,0.82,-1.13
849cd6876cfa44c43adeb30077aa4007,0,23,-0.59,0.54,0.61,-0.84,1.36
fffeb7527d47713e9cb909cc0907deea,0,27,0.7,1.43,-1.27,1.09,-1.01
9de79eb300516d0dbaa4a64f5051580d,1,24,-0.68,-0.27,0.41,0.49,0.18
58a1c65daa4a10fb0f2081f0d41c8340,0,22,-1.05,-1.01,-1.89,-0.09,0.74
32c75752312ab40c63ac6897ea9778bd,0,26,-0.5,-1.09,0.01,1.44,-0.14
6790fa80af3f0c55b51a1116e01e44a4,0,24,0.42,0.99,-0.71,-1.26,-0.38
86f8962b40b7c4cfa773d2954bac025a,1,23,-0.31,0.54,0.04,-1.18,1.11
fbbb4af12a7db4079ed84cdf01a3d602,1,25,-1.15,-2.19,-2.02,-0.18,1.55
32b904e487eeb34fd6fa9058686b35b5,1,30,0.52,1.36,-0.58,1.49,0.05
02bf3242abdaa33e924827463df384d5,1,21,-1.89,-0.86,0.11,0.24,0.24
5df24be68c52b8fc466b172b9318b765,1,22,1.53,-1.1,-1.46,-1.26,0.36
2c183231aa0ecf87ac66301436f93ca0,0,22,0.24,-0.05,-0.89,-0.26,0.42
252b1ee945305fdae1448d97ddfe63f8,1,55,0.79,1.21,1.17,1.82,-1.94
6d471be63a0100f68b7c1f80fe430ab6,1,25,-0.22,-0.35,-1.52,1.82,0.74
78fa34d721778edbcc484061f7b07ad4,0,21,0.24,-1.53,-0.27,-0.93,0.99
9b675b40236d967436d3046b7b7948e4,1,21,0.79,-0.42,0.29,-0.01,-0.1
14a8ca9e98cb19ac922b55ffde0ea0b7,0,23,1.07,-0.86,-1.39,-0.34,-0.76
2ad8532d02c352cbe3f1ec35147c39a9,0,28,0.42,0.99,0.01,0.41,-2.13
3af05107f28b6ee982cc65e2de0a645d,0,23,-1.52,1.36,0.29,-1.34,-0.32
caffd925d8150c32f4f4969b03acd105,0,29,0.24,1.13,0.92,-0.09,-0.63
3ee73625d865f0f9f3398d0db00812e2,0,24,-0.5,-0.05,1.17,0.16,0.11
6198a731a206170b89798a1f251c91e3,0,26,0.74,0.84,-2.46,-0.01,2.11
7c2c856be1f93ef68ac079241f8933ea,0,23,1.26,-0.05,0.36,-0.34,-0.57
ca0c47f8cff77cb4b494c2bd44e8e4fb,0,23,1.07,1.06,1.36,-1.92,-1.57
4b400ff1e1c06f397f713f2c1ae07e1a,1,26,1.63,-0.35,0.98,1.41,-1.13
6c1d18401368d256dca8e4f799e7b83a,1,27,0.52,1.5,-1.14,0.07,-1.5
75dab80ad804b1cb20e18c08faaf14e0,1,25,-0.31,-0.57,0.36,0.41,-0.07
59d8ccba46dd4e3d88b43ee745414b3b,1,25,0.24,0.1,1.11,0.91,-0.76
99ea1b90d92e507b73a94e44d1dce929,0,25,1.16,1.8,0.54,0.99,0.36
2bee075d75ee2f4f24cf8ecc27e6d1b4,0,25,0.7,-1.31,-1.33,1.07,1.05
060d5173f7febc097fcb554ab709e855,1,22,-0.41,0.69,-0.89,-1.18,1.11
830de616184fa1e501f015b836e2d9e2,1,40,1.53,-0.12,0.54,0.82,0.05
b14a39597b530a8497157b95eed557bb,0,21,0.15,-0.79,-0.89,-1.67,1.86
984ab82f1f91c61d1f3103cf26692982,0,22,0.42,-0.35,-1.52,-0.93,2.11
c740040205dd4254ef22882779f54a45,0,29,-0.59,-0.79,-0.58,1.24,0.61
e6a56fe4777fcf4c059e87b8d214fb40,1,23,0.79,-1.16,-0.83,0.41,-0.45
49ddc38a128f159c146d9bce1755cf91,0,25,0.98,0.69,0.04,1.32,0.18
c4facdb54f3f3a967b1fb489dbf69887,0,24,0.52,-0.42,0.04,-1.26,0.49
c13b30ca8f5364dff8fe5c80c910ee3c,1,44,0.15,-0.2,-1.02,1.07,-0.38
c7e0f35675a2c4d2c05473f36b9820ed,1,22,-0.68,-1.75,-0.64,-0.09,1.11
fa6d3d37272f6b4a2d8707622b35469f,0,22,1.35,0.54,0.42,-1.01,0.11
91b70aaa62c5d49a1e2e537e1c47efea,0,22,-1.52,1.58,0.23,1.49,-1.32
de7216920693f4067a0363e651f1bd01,1,27,-0.78,-0.2,1.17,-0.26,0.05
b25bc6e53212ddd12b7c4899bee90a42,0,21,-0.78,-1.01,-0.08,-2.17,-0.38
84eaaacdaf926096ff17bd23411a37ce,1,24,-0.22,-0.64,-1.08,0.49,-0.2
cc0213dc01ee968f910212e5b4761131,1,29,0.61,0.25,-0.71,-1.84,1.73
d47787e4bcade175c856012b54b896bc,1,26,-0.78,-0.12,0.54,-0.84,-0.88
464e11aab1fe39955ead42b5abcd1ad9,1,20,0.33,1.06,0.86,0.16,-0.2
92002b28d59482181c76d1d181d31d84,0,22,-1.05,-0.27,-0.08,0.41,-0.04
d5cee413702d3820a4c4f7bee6be5426,0,25,-1.79,0.02,-0.06,-1.26,-0.01
469f30d9f477efe8b6ab1abc1bd8afba,0,21,0.79,-2.64,1.04,0.49,1.23
7bfb7d9238b6defccdecc80ec110d6b1,1,25,0.33,-0.57,1.29,-0.93,0.8
8d495bcec5505af165ec9ecf233d7189,1,25,-0.31,0.54,0.23,0.91,-0.3
0f0cc3c9605022b3667f289cdf7afdb0,0,25,-0.04,0.17,0.74,-0.43,-1.26
27320abdb37fc957c3311e5102123662,1,25,-0.41,-0.27,-1.77,0.74,0.42
0504e9a99566d666a4cfca92baba311c,0,25,0.52,-0.05,1.11,-2.67,0.24
7f2802fcc66a63b29d64564be698c380,0,25,1.26,-0.27,0.98,1.57,-0.56
0709767c145389bac6a742dedfe21a75,0,24,-1.15,0.02,0.42,0.82,-1.57
8fa4273a1c79f5019b66a925b3535627,1,21,-0.87,0.25,0.67,0.32,-0.51
43438dd24400f7279c4e015676b76682,0,43,1.07,1.21,-0.52,1.24,-0.14
89d1260ff31d703ca23aea3374818b8b,0,23,-0.04,-1.38,0.11,0.66,0.11
8a59da4a4f31273eb643ab9a32facf4c,1,22,-0.78,-1.31,0.04,-1.62,1.67
8f83a08cb898c59977be9a01ae6e2ccf,0,20,-0.68,0.17,1.48,0.32,-0.63
e6c28b5348498787ba0f5ab43f6d4ac4,1,24,0.79,0.47,-2.46,-0.31,1.86
c30d62a7549011fb42ec32095a47752c,0,21,0.42,-1.09,0.47,0.16,-0.07
febc407f7ac4ae86bdb432a46ab36e2b,1,21,0.83,0.62,1.73,0.32,-1.26
adb4ebea02f21323bd1d0dcdebe955b8,0,22,0.7,-1.31,-1.97,-1.59,-0.07
760ce55be88b6b990b23d08b7da1b8ba,0,31,0.52,1.28,1.48,0.32,-2.13
50cee6ecadd7ba61dc9a49c8d3aee6ce,1,38,0.98,1.13,0.86,0.57,-0.63
148797810d3640cb47a8566a236bcc1a,1,22,-1.42,-0.27,-2.02,-4.26,1.61
cffe2434a110769b01ef27a992618540,0,23,0.24,1.43,0.17,1.57,-0.88
67f465af67ac371f7436bc7fb6af3451,1,35,0.74,1.43,0.04,-1.26,-0.01
6fa5caf19b8d6437f01cf291e70a3365,1,22,0.42,-1.01,-1.71,-0.18,1.98
aad2ca58ab2ffe537657bd6aa844ef89,0,30,-0.22,0.99,1.04,-0.68,-0.88
fdc298ab1e1c016ea8b9fa3f99243905,1,22,1.16,-1.23,0.73,0.57,-0.01
6f479c27b247a83779ff879ac52d7b89,1,34,0.52,-0.42,-0.77,0.57,-0.7
51cb9acb820918b5779e46d45fecd3a1,1,36,0.15,-0.64,-0.71,-1.51,0.49
ac008d4f5d0f099bb9a3546c03d9002d,1,21,-0.59,-0.57,1.04,0.07,-0.63
4a66c81cac720cd4eebf6b7e4c1d8e01,1,22,-0.04,0.25,0.23,0.74,-0.07
ca1aa8fc45ce1e272c8d6fd0f290ce20,1,25,1.26,1.8,1.54,0.66,-1.32
63627109e014c192b962f2072a0b2120,1,22,0.79,-1.45,-0.52,-1.76,1.42
c3f1bcf0fb4813f38791fbbb3715402e,1,22,-0.04,0.02,0.54,1.41,-0.94
02a4a223c5c63a4a3467e5a3cdab56c9,1,26,-0.31,0.17,0.67,-0.09,0.67
f94b3a2a525049d49cbe6b15e74a52cc,0,43,0.89,1.28,1.29,-0.09,-0.57
b15cf300b5693210682e36cfe5f9789b,1,33,0.33,-2.93,-1.71,0.41,0.99
11887e2a00331ddb383feb89e2651bdb,1,23,0.98,1.21,-0.46,1.07,1.28
8b67e737f90d78ed83730d7c3088e990,1,25,-0.04,-1.31,-0.77,-1.09,0.8
76d45e5fcfb891731e350019a3d741e1,0,21,-2.53,1.36,1.11,1.24,-0.38
4f9294b770c9ffa740d7703901c17931,1,21,-0.31,-1.23,0.04,-2.26,2.11
c86ad27bc038a00ae8f6401a4b29d4b8,1,39,-0.41,0.62,1.04,1.74,-1.75
2f314a52a867160de1d7672d8bc2c760,0,22,0.15,0.76,1.36,0.32,-1.07
bf9cbbae6ab6e5a51fdac05a9f7c2d29,1,26,1.07,0.47,0.79,-0.51,-0.88
7dce13b573d2b57e8d660a14a84f7133,1,30,-0.41,-1.45,-0.39,0.82,-0.51
863249af6db56208ea4e187d6af0d1a4,0,48,1.44,1.65,0.79,0.49,-1.28
8ecb7dc75db5805617e63a0bf2e36223,0,26,-0.68,-0.2,0.79,0.49,-0.38
a71c8f45fed5a5a809228dc18689d369,0,24,-0.13,1.43,1.36,0.66,-1.75
5eb91bca2cb5033dd0e9b29c11c8b488,1,29,1.07,-0.2,0.86,0.49,-0.14
908f1b6f3465f7a100dd358e1ff92bd6,0,25,0.7,0.39,1.92,1.41,-2
52165a4ffd6d5784bfb33ca0faccb073,1,26,0.42,0.76,0.48,-1.01,0.18
23913556c22bca949f7f9a3340f2a5fe,0,26,0.7,-1.23,1.29,-0.26,0.16
0a0a899b0bba8f9a5c1ad047ca4f1ce7,0,25,0.79,1.5,-0.02,0.82,-1.44
8f1f009c1b78be76031f057aa99ed9ca,1,31,-0.04,0.76,0.17,0.66,0.05
321a577afca6d660783f5ab2e499cf20,1,32,0.61,0.62,1.04,0.24,-1.13
1cf87be81b4926b92061599a3680ade0,1,23,1.53,0.39,0.98,0.32,-0.32
b9a9ddf5210ced361fc21d34febe95fd,1,26,0.24,0.25,-1.08,-0.51,0.05
e68a07ce793b3f9dfdb0e3d1827fc41f,0,26,-0.13,-0.12,1.61,0.99,-1.38
ea66a72e4fae4514845cc6294ffcb36c,1,25,-1.61,0.99,0.29,-0.51,1.17
19b6be73a397a3bbeb42087f355c64d9,0,39,0.24,-0.57,0.61,0.07,-0.07
ddced16bb73789226fd3edb16ab18278,0,24,1.35,-0.12,-0.98,-0.18,0.74
f25fe8514595b247e2b5d21a3d83a84b,1,23,0.44,-0.86,0.36,0.57,1.3
